Customer ID,L,R,F,M,S
15811,22,0,2,1671.9,0.4029411764705882
15812,288,70,7,3400.33,0.3425800346948431
15814,210,28,2,689.11,0.3729143668191137
15816,0,177,2,144.15,0.2131288440309099
15817,122,55,3,2766.4,0.3469011196972086
15818,0,223,1,340.5,0.1608579088471849
15819,200,66,6,2029.34,0.3439284024601798
15822,240,128,4,954.59,0.2715581138621669
15823,358,7,3,3882.17,0.3983756505283078
15824,78,88,2,890.94,0.3085712032802397
15826,0,203,1,943.97,0.1823056300268096
15827,328,7,16,1957.98,0.4366109446459549
15828,0,10,1,1108.82,0.3892761394101877
15833,0,372,1,80.4,0.0010723860589812
15834,47,11,3,1539.24,0.3940861062923829
15837,0,120,1,385.03,0.271313672922252
15838,357,2,16,40519.92,0.441972874940861
15841,343,21,5,1518.35,0.389244598643747
15842,134,28,2,548.8000000000001,0.3729143668191137
15845,145,171,3,714.51,0.2225043368553855
15846,0,20,1,107.01,0.3785522788203753
15847,213,63,3,433.3,0.3383220312253587
15848,0,256,1,139.94,0.1254691689008042
15850,349,11,4,819.87,0.3970272827629711
15851,0,161,1,109.73,0.2273458445040214
15852,0,161,1,96.55,0.2273458445040214
15854,352,11,9,2609.16,0.4117331651159123
15855,0,111,1,340.48,0.2809651474530831
15856,370,0,26,17832.77,0.4735294117647058
15857,0,65,1,273.48,0.3302949061662198
15858,362,2,9,2521.52,0.4213846396467434
15859,0,67,1,438.46,0.3281501340482574
15860,364,3,10,1528.0,0.4232534300583505
15861,224,91,4,1236.43,0.3112363980444725
15862,348,8,10,2095.41,0.4178914997634443
15863,105,252,3,289.86,0.1356410660779057
15864,0,16,1,244.44,0.3828418230563002
15865,290,48,2,1353.79,0.351466645639489
15867,355,4,17,5251.31,0.4427692792934868
15868,0,218,1,94.53,0.1662198391420911
15869,0,261,1,174.02,0.1201072386058981
15870,49,31,3,508.52,0.3726383851127582
15871,0,72,1,33.099999999999994,0.3227882037533512
15872,171,13,2,434.75,0.3890001577038322
15873,1,134,4,313.92,0.2651237975082794
15874,313,22,14,6878.88,0.4146428008200599
15875,0,281,1,111.72,0.0986595174262734
15876,39,44,2,1449.14,0.355756189875414
15878,171,196,2,330.77,0.1927535089102665
15879,317,39,4,1157.3,0.3670004731114967
15880,0,4,1,343.28,0.3957104557640751
15882,360,3,6,979.62,0.4114887241759975
15884,303,67,2,249.7,0.3310913105188456
15885,303,18,12,1572.47,0.4130499921148084
15886,181,51,3,871.78,0.3511906639331336
15887,148,41,3,1027.15,0.3619145245229459
15888,125,35,2,260.85,0.365407664406245
15889,360,4,7,1359.41,0.4133575145876045
15890,210,29,5,535.65,0.3806655101718972
15892,0,304,1,128.2,0.0739946380697051
15893,0,116,1,305.28000000000003,0.275603217158177
15894,0,4,1,156.74,0.3957104557640751
15898,360,2,22,4207.43,0.4596199337643905
15899,0,3,1,56.25,0.3967828418230563
15900,148,48,3,549.29,0.3544078221100772
15901,92,86,4,339.34,0.3165983283393787
15902,0,15,1,145.01,0.3839142091152815
15903,316,13,5,3813.08,0.3978236871155969
15905,0,178,1,114.69,0.2091152815013405
15906,76,9,3,987.95,0.3962308784103454
15908,21,125,2,764.57,0.268892919097934
15910,287,35,7,1449.62,0.3801135467591862
15911,106,258,8,1702.34,0.1439126320769594
15912,293,71,7,810.08,0.3415076486358618
15913,0,169,1,6.300000000000001,0.2187667560321715
15914,0,13,2,205.99,0.3890001577038322
15915,0,36,1,429.21,0.3613941018766756
15916,362,1,7,1899.08,0.4165746727645482
15917,131,241,4,437.53,0.1503784891972875
15918,0,266,1,248.65,0.1147453083109919
15919,0,3,1,270.72,0.3967828418230563
15920,301,59,5,404.14,0.3484939284024602
15921,243,31,3,466.08,0.3726383851127582
15922,0,8,1,369.5,0.3914209115281502
15923,0,7,1,127.08,0.3924932975871313
15924,0,366,1,102.82,0.0075067024128686
15926,0,177,1,134.44,0.2101876675603217
15927,0,282,1,123.39,0.0975871313672922
15928,0,291,1,293.53,0.0879356568364611
15929,0,279,1,594.0,0.1008042895442359
15931,0,63,1,239.9,0.3324396782841823
15934,11,52,2,2190.66,0.3471771014035641
15936,88,14,2,282.79,0.387927771644851
15938,100,91,4,330.23,0.3112363980444725
15939,0,9,1,2945.38,0.3903485254691689
15941,0,272,1,405.0,0.1083109919571045
15943,28,284,2,271.29,0.0983835357199179
15944,332,28,3,1839.14,0.3758555432897019
15945,372,0,4,646.27,0.4088235294117647
15946,131,137,3,2304.18,0.2589654628607475
15948,0,59,1,553.85,0.3367292225201073
15950,307,10,6,5415.2,0.4039820217631288
15951,0,16,1,304.95,0.3828418230563002
15953,367,4,11,2010.17,0.4251222204699574
15954,0,224,1,190.75,0.1597855227882038
15955,281,7,9,4242.1,0.4160227093518372
15956,175,186,2,617.6,0.2034773695000788
15957,0,55,2,501.21,0.3439599432266204
15958,147,38,3,388.64,0.3651316826998896
15959,0,317,3,579.49,0.0659359722441255
15960,61,9,4,410.95,0.3991720548809336
15961,0,14,1,451.29,0.3849865951742627
15962,0,84,1,295.83,0.3099195710455764
15964,0,298,1,272.96000000000004,0.0804289544235925
15965,369,2,10,2167.45,0.4243258161173316
15966,0,85,1,426.53,0.3088471849865952
15967,359,14,10,2622.77,0.4114571834095569
15968,0,23,1,418.05,0.3753351206434316
15969,96,60,2,460.95,0.3385980129317142
15970,0,233,1,703.22,0.1501340482573726
15971,346,20,6,1702.98,0.3932581611733165
15972,143,91,5,1810.27,0.3141775745150608
15973,62,1,3,680.62,0.4048099668821952
15976,140,45,4,1315.7,0.3605661567576093
15978,211,67,2,2180.64,0.3310913105188456
15979,0,237,1,329.22,0.1458445040214477
15980,65,125,4,4194.82,0.2747752720391105
15981,218,36,13,5954.29,0.3966882195237344
15982,0,240,1,324.51,0.142627345844504
15983,367,0,6,2483.8,0.4147058823529412
15984,369,3,21,5921.65,0.455606371234821
15985,124,71,5,1572.86,0.3356252956946854
15986,0,16,1,186.3,0.3828418230563002
15987,10,3,2,230.85,0.3997240182936445
15988,105,186,2,612.0600000000001,0.2034773695000788
15989,361,10,2,372.51,0.3922173158807759
15990,155,129,5,1217.94,0.2734269042737738
15991,0,169,1,150.55,0.2187667560321715
15992,57,31,2,854.61,0.36969720864217
15994,224,46,2,775.11,0.3536114177574515
15995,0,49,1,696.19,0.3474530831099196
15996,31,1,2,626.22,0.401868790411607
15998,345,28,11,5218.37,0.3993849550544078
15999,0,370,1,20.4,0.0032171581769437
16001,0,16,1,583.39,0.3828418230563002
16002,0,260,1,169.21,0.1211796246648793
16003,354,16,5,2878.46,0.3946065289386532
16004,208,109,5,2146.39,0.2948746254533985
16005,74,10,6,1820.83,0.4039820217631288
16006,0,22,1,245.77,0.3764075067024128
16007,159,18,3,1373.2,0.3865794038795143
16008,248,17,12,4905.35,0.4141223781737896
16010,35,11,8,1316.56,0.408791988645324
16011,372,1,14,2517.75,0.4371629080586658
16012,128,36,2,1574.5,0.3643352783472638
16013,360,6,39,20315.84,0.5053303895284655
16014,269,43,2,467.89,0.3568285759343952
16016,35,1,4,1025.18,0.4077511433527835
16017,286,52,4,1341.95,0.3530594543447406
16018,336,31,2,289.23,0.36969720864217
16019,343,16,18,13679.61,0.4328418230563002
16021,149,30,2,532.25,0.3707695947011512
16024,0,46,2,232.96,0.3536114177574515
16027,242,92,9,1113.74,0.3248698943384325
16028,0,230,1,82.2,0.1533512064343163
16029,359,7,47,41184.3,0.5277874152341901
16032,67,91,6,1970.45,0.317118750985649
16033,115,4,8,2019.73,0.4162986910581927
16034,14,29,3,491.02,0.3747831572307207
16035,0,195,1,217.73,0.1908847184986595
16036,196,59,2,1797.92,0.3396703989906955
16037,103,179,2,654.32,0.2109840719129475
16039,204,58,2,456.4,0.3407427850496767
16040,179,65,4,1103.35,0.3391184355779846
16042,74,14,3,1067.85,0.3908689481154392
16043,102,14,4,1082.6,0.3938101245860275
16044,0,70,1,340.84000000000003,0.3249329758713137
16045,81,51,4,2094.23,0.3541318404037218
16046,0,197,1,235.78,0.188739946380697
16047,0,317,1,107.14,0.060053619302949
16048,176,8,4,818.7900000000001,0.4002444409399149
16049,141,10,3,787.89,0.3951584923513641
16050,17,18,2,162.8,0.383638227408926
16051,0,316,1,188.44,0.0611260053619302
16053,197,48,4,2122.89,0.3573489985806655
16054,198,53,3,1327.98,0.3490458918151711
16057,181,154,3,1591.73,0.2407348998580665
16058,0,41,1,62.7,0.3560321715817695
16059,201,2,7,1757.91,0.4155022867055669
16060,93,35,3,541.95,0.3683488408768333
16061,0,66,1,89.65,0.3292225201072386
16062,157,14,4,1709.83,0.3938101245860275
16064,0,360,1,111.0,0.013941018766756
16065,97,0,8,2010.53,0.4205882352941176
16067,112,197,3,3395.29,0.1946222993218735
16068,0,228,1,122.93,0.1554959785522788
16069,0,52,1,457.7,0.3442359249329759
16071,127,162,3,750.5600000000001,0.2321558113862167
16072,121,63,3,3744.57,0.3383220312253587
16074,0,25,1,265.25,0.3731903485254692
16075,61,137,2,736.9300000000001,0.2560242863901593
16077,0,260,1,2300.4,0.1211796246648793
16078,0,304,1,283.79,0.0739946380697051
16080,64,20,2,385.4,0.3814934552909635
16081,307,1,4,1653.28,0.4077511433527835
16082,0,305,1,106.75,0.0729222520107238
16083,6,17,2,1033.8,0.3847106134679072
16085,308,15,7,1362.02,0.4015612679388109
16086,370,2,6,1743.6,0.4125611102349787
16087,300,24,5,1739.92,0.3860274404668034
16088,15,210,2,1437.43,0.1777401040845292
16089,122,21,2,271.44,0.3804210692319823
16090,0,259,1,205.91,0.1222520107238605
16092,74,139,3,770.08,0.256820690742785
16094,227,10,7,2617.33,0.4069231982337171
16095,0,91,1,447.05,0.3024128686327078
16096,228,51,3,1264.35,0.3511906639331336
16098,351,8,8,2442.47,0.4120091468222678
16099,229,52,4,841.3,0.3530594543447406
16100,0,97,1,582.64,0.2959785522788204
16101,126,69,3,1938.46,0.3318877148714714
16103,311,24,16,4762.07,0.4183803816432739
16104,314,53,8,2476.25,0.3637517741681123
16105,165,73,4,2049.23,0.3305393471061347
16108,197,69,3,1393.42,0.3318877148714714
16109,0,333,1,327.6,0.0428954423592493
16110,0,157,1,481.79,0.2316353887399463
16111,0,63,1,562.48,0.3324396782841823
16115,176,32,4,907.17,0.3745071755243652
16117,189,37,2,422.19,0.3632628922882826
16118,0,287,1,4376.25,0.092225201072386
16119,329,29,6,1297.45,0.3836066866424854
16120,0,57,2,1747.77,0.3418151711086579
16121,175,25,3,609.98,0.3790727014666456
16122,58,1,3,316.92,0.4048099668821952
16124,314,53,3,1523.49,0.3490458918151711
16125,358,2,14,4298.3,0.4360905219996845
16126,358,14,11,8359.03,0.4143983598801451
16127,0,361,1,145.06,0.0128686327077748
16128,130,15,6,1920.83,0.3986200914682227
16129,100,42,3,1396.05,0.3608421384639647
16130,195,57,4,987.48,0.3476975240498344
16131,362,10,6,6450.88,0.4039820217631288
16132,83,179,2,664.1999999999999,0.2109840719129475
16133,241,11,23,8403.22,0.4529096357041476
16134,117,58,3,1527.25,0.3436839615202649
16135,0,218,1,301.9,0.1662198391420911
16136,0,298,1,237.42,0.0804289544235925
16137,0,315,1,422.7,0.0621983914209115
16138,212,13,3,910.35,0.3919413341744204
16139,13,357,2,475.74,0.0200993534142879
16140,70,6,2,832.4200000000001,0.3965068601167008
16141,0,52,1,335.54,0.3442359249329759
16143,360,4,7,2485.89,0.4133575145876045
16145,196,23,8,3005.9500000000003,0.3959233559375493
16146,0,83,1,212.25,0.3109919571045576
16147,272,35,4,2023.91,0.3712900173474215
16148,0,71,1,310.3,0.3238605898123324
16149,0,64,1,141.7,0.3313672922252011
16150,350,7,6,2342.57,0.4071991799400725
16153,141,55,6,3309.26,0.3557246491089734
16155,158,16,5,796.9,0.3946065289386532
16156,354,17,11,3096.14,0.4111812017032014
16158,211,157,9,628.32,0.2551648005046523
16159,266,105,3,884.59,0.2932818167481469
16161,300,3,25,7256.24,0.4673710771171739
16163,372,0,5,1992.98,0.411764705882353
16165,0,140,1,79.9,0.2498659517426273
16166,263,63,2,435.83,0.3353808547547705
16167,324,49,5,1386.12,0.3592177889922726
16168,366,4,40,6848.87,0.5104163381170163
16170,263,30,14,4983.95,0.40606371234821
16172,39,108,3,744.34,0.2900646585712033
16174,111,126,4,1237.2,0.2737028859801294
16175,91,106,3,798.85,0.2922094306891657
16176,198,56,4,2052.69,0.3487699101088157
16177,210,71,7,1915.36,0.3415076486358618
16178,0,36,1,414.7,0.3613941018766756
16180,56,113,5,5995.69,0.2905850812174736
16182,202,73,5,3354.0,0.3334805235767229
16183,12,29,3,739.1,0.3747831572307207
16185,0,199,1,115.31,0.1865951742627346
16186,357,7,15,5019.17,0.4336697681753667
16188,0,43,1,105.8,0.353887399463807
16190,330,29,7,2508.4700000000003,0.3865478631130736
16191,352,10,11,10507.5,0.41868790411607
16192,0,370,1,351.3,0.0032171581769437
16193,0,45,1,315.98,0.3517426273458445
16194,0,10,1,308.6,0.3892761394101877
16195,0,358,1,323.25,0.0160857908847185
16196,0,123,1,93.3,0.2680965147453083
16197,254,104,9,2016.71,0.3120012616306576
16198,0,72,1,629.36,0.3227882037533512
16199,238,27,7,942.75,0.3886926352310361
16200,354,17,10,4562.83,0.4082400252326131
16201,0,50,1,248.65,0.3463806970509384
16202,320,52,8,2136.72,0.3648241602270935
16203,132,7,3,521.64,0.3983756505283078
16204,350,15,2,538.53,0.3868553855858697
16205,146,31,3,1069.23,0.3726383851127582
16206,296,22,9,2065.26,0.3999369184671187
16208,258,29,8,2776.19,0.3894890395836619
16209,164,17,4,1884.16,0.3905929664090837
16210,368,3,19,17403.21,0.4497240182936445
16211,16,56,2,543.5699999999999,0.3428875571676392
16212,51,253,2,603.37,0.1316275035483362
16214,0,70,1,975.5,0.3249329758713137
16218,187,8,7,1355.29,0.4090679703516796
16219,0,135,1,40.8,0.2552278820375335
16221,118,2,7,1370.65,0.4155022867055669
16222,0,356,1,498.50000000000006,0.0182305630026809
16223,20,9,2,1102.35,0.3932897019397571
16224,0,22,1,321.24,0.3764075067024128
16225,268,37,10,1771.09,0.3867923040529885
16226,35,13,2,417.05,0.3890001577038322
16227,41,129,2,713.0,0.2646033748620091
16228,14,20,3,890.81,0.3844346317615518
16229,182,16,4,1857.26,0.391665352468065
16231,218,14,4,1078.22,0.3938101245860275
16232,130,55,3,1722.09,0.3469011196972086
16233,370,1,7,1429.03,0.4165746727645482
16234,85,111,3,333.18,0.2868475003942596
16235,94,10,4,1186.4,0.3980996688219524
16237,0,72,1,136.65,0.3227882037533512
16238,0,57,1,63.66,0.3388739946380697
16239,80,17,4,1078.0,0.3905929664090837
16241,40,4,4,1721.44,0.4045339851758398
16242,253,16,7,3871.19,0.4004888818798297
16244,0,7,1,1056.63,0.3924932975871313
16246,209,94,2,827.25,0.3021368869263523
16250,12,8,2,401.94,0.3943620879987384
16251,0,147,1,128.31,0.2423592493297587
16252,0,17,1,295.09000000000003,0.381769436997319
16253,310,55,5,3626.29,0.3527834726383851
16254,253,13,3,985.14,0.3919413341744204
16255,319,0,8,2286.89,0.4205882352941176
16256,103,128,2,876.9399999999999,0.2656757609209904
16258,251,22,10,6739.01,0.402878094937707
16259,194,45,3,361.94,0.357624980287021
16261,56,21,2,312.62,0.3804210692319823
16262,0,13,1,755.15,0.386058981233244
16263,0,58,1,351.01,0.3378016085790885
16264,7,73,2,837.53,0.3246569941649582
16265,20,21,3,1488.17,0.3833622457025705
16266,250,58,7,896.06,0.3554486674026179
16267,0,226,1,186.66,0.1576407506702413
16269,0,72,1,717.57,0.3227882037533512
16271,185,92,5,2033.78,0.3131051884560795
16273,7,283,2,336.04,0.0994559217788992
16274,0,8,1,357.95,0.3914209115281502
16275,166,109,2,1591.24,0.2860510960416338
16276,128,114,2,1818.79,0.2806891657467276
16277,0,368,1,188.69,0.0053619302949061
16278,18,115,2,551.46,0.2796167796877464
16279,210,20,6,4195.5,0.3932581611733165
16280,0,360,1,238.05,0.013941018766756
16281,258,58,2,1361.96,0.3407427850496767
16282,230,122,2,1139.28,0.2721100772748778
16283,231,53,3,2833.01,0.3490458918151711
16284,0,28,1,205.8,0.3699731903485255
16285,0,281,1,176.9,0.0986595174262734
16286,146,112,2,328.95,0.2828339378646901
16287,313,11,4,864.48,0.3970272827629711
16288,0,105,1,129.85,0.2873994638069705
16289,0,97,1,136.31,0.2959785522788204
16290,101,99,4,2069.3,0.3026573095726226
16291,0,317,1,117.72,0.060053619302949
16292,223,15,4,951.51,0.3927377385270462
16293,361,2,6,2408.96,0.4125611102349787
16294,0,111,1,126.05,0.2809651474530831
16296,95,261,4,1313.67,0.1289307680176628
16298,44,32,4,487.5,0.3745071755243652
16299,0,112,1,193.65,0.2798927613941019
16300,245,65,3,1392.43,0.3361772591073963
16301,0,371,1,107.33,0.0021447721179624
16303,239,27,4,2567.64,0.3798691058192714
16304,0,329,1,381.66,0.0471849865951742
16306,67,2,2,560.55,0.4007964043526257
16307,147,64,3,1194.92,0.3372496451663775
16308,317,41,3,2560.0,0.3619145245229459
16310,227,49,2,460.08,0.3503942595805078
16312,0,67,1,171.15,0.3281501340482574
16314,83,24,3,1491.4,0.3801450875256268
16315,0,171,1,176.34,0.2166219839142091
16316,112,15,5,2806.0,0.3956789149976344
16317,34,185,2,850.86,0.20454975555906
16320,228,88,4,4590.53,0.3144535562214162
16321,112,261,2,230.9,0.1230484150764863
16323,0,212,1,146.16,0.1726541554959785
16325,310,59,9,3003.26,0.3602586342848132
16326,296,18,10,1716.03,0.4071676391736319
16327,355,4,11,6887.12,0.4251222204699574
16328,0,198,1,310.83,0.1876675603217158
16329,311,62,4,1703.07,0.3423355937549283
16330,238,59,4,382.42,0.345552751931872
16331,210,67,6,2037.7,0.3428560164011985
16332,157,66,4,417.21,0.3380460495190033
16334,0,127,1,277.48,0.2638069705093834
16335,184,186,7,2774.0,0.21818325185302
16336,211,55,4,3517.69,0.3498422961677969
16340,111,74,2,976.99,0.323584608105977
16341,172,72,3,1878.92,0.3286705566945276
16343,0,42,1,316.59,0.3549597855227882
16344,158,144,3,741.3199999999999,0.2514587604478788
16345,0,118,1,623.33,0.2734584450402145
16346,0,20,1,224.51,0.3785522788203753
16347,249,23,9,2621.76,0.3988645324081376
16348,0,65,1,328.77,0.3302949061662198
16350,53,9,5,1137.42,0.4021132313515219
16351,323,46,12,3176.13,0.3830231824633339
16353,362,4,16,3323.75,0.4398281028228986
16354,211,14,3,733.71,0.3908689481154392
16355,0,10,1,416.35,0.3892761394101877
16356,175,11,3,204.1,0.3940861062923829
16357,0,16,1,209.49,0.3828418230563002
16358,0,29,1,892.1500000000001,0.3689008042895442
16359,285,11,7,946.83,0.4058508121747358
16362,0,72,1,212.17,0.3227882037533512
16365,361,2,7,1766.78,0.4155022867055669
16366,141,217,3,1220.83,0.1731745781422488
16367,0,18,1,557.91,0.3806970509383378
16368,0,70,1,142.78,0.3249329758713137
16369,174,71,4,1111.15,0.3326841192240972
16371,0,83,1,157.2,0.3109919571045576
16372,197,44,3,960.68,0.3586973663460022
16373,29,17,2,309.49,0.3847106134679072
16374,186,37,3,1298.42,0.3662040687588708
16375,0,105,2,104.0,0.2903406402775587
16377,0,252,1,632.28,0.1297587131367292
16381,22,30,2,258.7,0.3707695947011512
16382,142,43,2,353.1,0.3568285759343952
16383,277,31,5,2306.48,0.3785207380539347
16384,160,64,2,774.45,0.3343084686957893
16385,265,1,3,474.72,0.4048099668821952
16386,0,22,1,785.39,0.3764075067024128
16387,242,30,4,824.19,0.3766519476423277
16388,0,288,1,186.05,0.0911528150134048
16390,142,171,3,467.5,0.2225043368553855
16391,161,35,4,1103.61,0.3712900173474215
16392,148,48,2,541.86,0.351466645639489
16393,369,4,11,2515.45,0.4251222204699574
16395,339,28,9,2050.95,0.3935026021132314
16396,0,111,1,137.8,0.2809651474530831
16397,0,263,1,127.88,0.1179624664879356
16399,0,24,1,233.25,0.3742627345844504
16400,336,30,8,2855.51,0.3884166535246806
16401,175,14,11,2750.83,0.4143983598801451
16402,0,4,1,211.8,0.3957104557640751
16406,203,85,2,389.61,0.3117883614571834
16407,43,24,4,694.72,0.3830862639962151
16408,0,226,1,231.93,0.1576407506702413
16409,345,15,7,3680.16,0.4015612679388109
16410,0,369,1,130.32,0.0042895442359249
16411,58,4,3,695.54,0.4015928087052515
16412,279,28,4,495.4,0.3787967197602902
16413,0,10,1,266.78000000000003,0.3892761394101877
16414,263,66,3,433.46,0.3351048730484151
16415,92,218,2,509.09,0.1691610156126793
16416,264,25,6,1921.48,0.3878962308784103
16417,0,127,1,35.7,0.2638069705093834
16418,14,43,2,426.67,0.3568285759343952
16419,90,212,2,515.19,0.1755953319665667
16420,0,31,1,75.0,0.3667560321715817
16421,93,11,3,526.27,0.3940861062923829
16422,327,4,59,28967.07,0.5662986910581927
16424,0,17,1,309.5,0.381769436997319
16428,84,48,3,660.28,0.3544078221100772
16430,300,16,6,817.09,0.3975477054092414
16433,0,43,1,200.26,0.353887399463807
16434,244,81,5,1219.49,0.324901435104873
16435,2,147,3,1011.57,0.2482416022709352
16436,64,303,3,329.34,0.0809493770698628
16437,48,16,2,301.25,0.3857829995268885
16439,0,357,1,310.70000000000005,0.0171581769436997
16440,0,128,1,216.3,0.2627345844504021
16441,209,52,3,653.23,0.3501182778741523
16442,122,239,2,282.68,0.1466409083740734
16443,0,155,1,162.24,0.2337801608579088
16444,234,25,13,3001.91,0.408484466172528
16445,24,21,3,372.22,0.3833622457025705
16447,69,225,2,516.13,0.1616543131998107
16448,0,106,1,178.98000000000002,0.2863270777479893
16450,71,219,2,1193.81,0.1680886295536981
16451,174,196,2,746.1800000000001,0.1927535089102665
16452,63,265,2,332.17,0.1187588708405614
16453,17,165,2,251.71,0.2259974767386847
16454,4,241,2,24.05,0.144496136256111
16455,248,6,6,2543.19,0.4082715659990538
16456,247,8,9,4704.54,0.4149503232928561
16458,186,10,12,2232.6,0.4216290805866582
16459,0,364,1,71.78999999999999,0.0096514745308311
16461,55,225,2,1463.8,0.1616543131998107
16465,23,55,2,746.24,0.3439599432266204
16466,258,18,8,2235.13,0.4012852862324554
16467,228,143,7,2869.16,0.264295852389213
16468,11,105,2,712.62,0.2903406402775587
16469,0,149,1,178.48000000000002,0.2402144772117962
16470,332,31,7,1696.21,0.3844030909951111
16471,259,28,3,966.03,0.3758555432897019
16472,163,69,2,789.6,0.3289465384008831
16473,0,9,1,154.72,0.3903485254691689
16476,0,66,1,350.35,0.3292225201072386
16477,113,6,5,1825.56,0.4053303895284655
16481,0,317,1,453.38,0.060053619302949
16485,301,67,4,1931.03,0.3369736634600221
16486,0,172,1,134.36,0.2155495978552278
16487,81,212,2,209.4,0.1755953319665667
16489,55,15,2,303.7,0.3868553855858697
16490,0,71,1,205.41000000000005,0.3238605898123324
16491,0,48,1,801.66,0.3485254691689008
16492,0,175,1,385.56,0.2123324396782841
16493,178,79,3,780.46,0.321163854281659
16496,77,66,3,731.25,0.3351048730484151
16497,322,48,17,3729.59,0.3955842926983126
16499,171,9,6,2212.89,0.4050544078221101
16500,168,9,3,443.05,0.3962308784103454
16501,0,18,1,1237.23,0.3806970509383378
16502,0,255,2,266.5,0.1294827314303737
16503,140,30,7,2182.41,0.3854754770540924
16507,0,207,1,152.76,0.1780160857908847
16508,0,265,1,248.8,0.1158176943699731
16510,319,7,6,1851.9,0.4071991799400725
16511,251,32,3,868.76,0.3715659990537769
16515,161,14,5,1589.17,0.3967513010566157
16518,134,56,2,475.05,0.3428875571676392
16519,283,0,3,341.18,0.4058823529411764
16520,281,0,4,1436.05,0.4088235294117647
16521,232,50,3,1148.01,0.3522630499921148
16522,14,70,2,433.36,0.3278741523419019
16523,268,50,7,2497.86,0.3640277558744678
16524,245,81,2,308.14,0.3160779056931083
16525,370,1,23,11555.19,0.4636334962939599
16526,0,219,1,426.85,0.1651474530831099
16527,0,59,1,1044.38,0.3367292225201073
16529,52,112,3,1556.75,0.2857751143352783
16530,0,303,1,48.35,0.0750670241286863
16531,60,16,4,1053.74,0.391665352468065
16532,189,66,2,2007.84,0.3321636965778268
16534,0,277,1,635.9,0.1029490616621983
16535,294,20,2,407.84,0.3814934552909635
16537,0,276,1,23.35,0.1040214477211796
16538,54,176,3,399.62,0.2171424065604794
16539,159,8,7,2343.2,0.4090679703516796
16540,0,49,1,226.7,0.3474530831099196
16541,0,370,1,424.03,0.0032171581769437
16542,0,36,1,137.7,0.3613941018766756
16543,0,226,1,292.21,0.1576407506702413
16544,142,154,4,376.7000000000001,0.2436760763286547
16545,0,10,1,350.52,0.3892761394101877
16546,69,7,4,4819.32,0.4013168269988961
16547,0,181,1,111.71,0.2058981233243968
16548,0,234,1,30.15,0.1490616621983914
16549,224,32,24,9027.55,0.4333307049361299
16550,369,3,14,7136.16,0.4350181359407034
16551,302,58,4,1315.0,0.3466251379908532
16552,0,8,1,95.29,0.3914209115281502
16553,269,31,21,10924.19,0.4255795615833465
16554,338,21,5,2004.62,0.389244598643747
16555,0,140,4,1629.79,0.258689481154392
16556,357,10,10,4698.79,0.4157467276454818
16558,369,1,19,5535.02,0.451868790411607
16559,0,32,1,185.2,0.3656836461126005
16560,333,32,6,2206.9700000000003,0.3803895284655417
16562,0,111,1,223.86,0.2809651474530831
16563,337,35,5,3345.02,0.3742311938180098
16564,0,204,1,87.80000000000001,0.1812332439678284
16565,149,41,3,599.35,0.3619145245229459
16568,213,62,2,1020.9,0.3364532408137518
16569,92,266,4,1331.03,0.1235688377227566
16570,240,14,10,3695.91,0.4114571834095569
16571,236,30,7,2827.05,0.3854754770540924
16574,234,58,2,850.34,0.3407427850496767
16576,101,55,2,540.87,0.3439599432266204
16577,0,301,1,380.0,0.0772117962466488
16578,0,261,1,156.6,0.1201072386058981
16579,0,60,1,295.05,0.335656836461126
16583,299,8,2,297.95,0.3943620879987384
16584,229,67,3,2227.59,0.3340324869894338
16585,101,228,2,341.59000000000003,0.158437155022867
16586,190,79,2,998.83,0.3182226778110708
16588,188,21,4,1361.28,0.3863034221731588
16589,0,85,1,153.12,0.3088471849865952
16590,13,35,2,605.9,0.365407664406245
16592,345,10,12,3694.23,0.4216290805866582
16593,344,25,5,741.11,0.3849550544078221
16595,315,11,4,1450.02,0.3970272827629711
16596,363,1,3,329.48,0.4048099668821952
16599,0,20,1,172.8,0.3785522788203753
16600,347,9,7,1339.89,0.4079955842926983
16601,232,25,2,439.45,0.3761315249960574
16602,0,23,1,235.25,0.3753351206434316
16604,5,197,2,432.4500000000001,0.1916811228512852
16605,0,359,1,60.48,0.0150134048257372
16606,30,39,2,357.66,0.3611181201703202
16607,189,34,11,2359.16,0.3929506387005204
16608,209,88,2,1288.72,0.3085712032802397
16611,235,38,5,1655.64,0.3710140356410661
16612,356,14,5,2057.77,0.3967513010566157
16614,176,37,2,673.6,0.3632628922882826
16615,0,261,1,291.5,0.1201072386058981
16619,272,18,3,1712.12,0.3865794038795143
16620,348,24,4,1579.97,0.3830862639962151
16622,0,178,1,225.4,0.2091152815013405
16623,190,36,3,885.79,0.367276454817852
16625,120,57,4,1320.95,0.3476975240498344
16628,233,42,2,130.05,0.3579009619933764
16630,0,42,1,106.8,0.3549597855227882
16631,170,116,7,1892.52,0.2932502759817064
16632,95,120,2,406.4,0.2742548493928402
16634,315,7,5,1596.71,0.4042580034694843
16635,0,41,1,473.0,0.3560321715817695
16636,207,73,4,3802.04,0.3305393471061347
16638,109,3,6,749.8100000000001,0.4114887241759975
16639,0,44,1,490.47,0.3528150134048258
16640,0,32,1,179.4,0.3656836461126005
16641,0,336,1,323.4,0.0396782841823056
16642,0,50,1,389.12,0.3463806970509384
16643,0,57,1,435.6,0.3388739946380697
16645,0,370,1,160.39,0.0032171581769437
16646,0,84,1,678.8,0.3099195710455764
