Customer ID,L,R,F,M,S,cluster,score,tier,risk_flag,stability_score
12744,131.0,94.0,4.0,4037.77,0.3080192398675288,0.0,16151.08,Platinum,High Risk,0.2303950882655242
12745,195.0,121.0,3.0,925.41,0.2761236398044472,1.0,2776.23,Gold,High Risk,0.1865500193853101
12746,0.0,175.0,1.0,254.55,0.2123324396782841,1.0,254.55,Bronze,High Risk,0.1127126623493304
12747,363.0,4.0,16.0,5080.53,0.4398281028228986,0.0,81288.48,Platinum,Low Risk,0.4351114475647442
12748,369.0,0.0,144.0,22879.66,0.8205882352941176,0.0,3294671.04,Platinum,Low Risk,0.8205882352941176
12749,121.0,34.0,4.0,2806.48,0.3723624034064028,1.0,11225.92,Gold,Low Risk,0.3384205221307521
12751,0.0,79.0,1.0,268.27,0.3152815013404826,1.0,268.27,Bronze,Low Risk,0.2485060627187718
12755,327.0,0.0,10.0,5218.71,0.4264705882352941,0.0,52187.1,Platinum,Low Risk,0.4264705882352941
12758,278.0,94.0,5.0,7111.650000000001,0.310960416338117,0.0,35558.25,Platinum,High Risk,0.2325950567247577
12759,349.0,21.0,5.0,3489.3,0.389244598643747,0.0,17446.5,Platinum,Low Risk,0.3673300233849838
12760,0.0,90.0,1.0,347.8,0.3034852546916891,1.0,347.8,Silver,Low Risk,0.2302582495381984
12761,7.0,92.0,2.0,782.95,0.3042816590443148,1.0,1565.9,Silver,High Risk,0.2292309549368699
12763,0.0,4.0,1.0,320.08,0.3957104557640751,1.0,320.08,Silver,Low Risk,0.39146691200253
12765,169.0,107.0,6.0,1404.58,0.2999605740419492,1.0,8427.48,Gold,High Risk,0.2139129026679852
12766,41.0,1.0,3.0,3078.65,0.4048099668821952,0.0,9235.95,Gold,Low Risk,0.4037246854696424
12767,0.0,10.0,1.0,949.82,0.3892761394101877,1.0,949.82,Silver,Low Risk,0.3788397817852497
12768,0.0,85.0,1.0,168.69,0.3088471849865952,1.0,168.69,Bronze,Low Risk,0.2384664591853603
12770,0.0,91.0,1.0,1895.0,0.3024128686327078,1.0,1895.0,Gold,High Risk,0.2286338577866584
12771,0.0,120.0,1.0,282.3,0.271313672922252,1.0,282.3,Bronze,High Risk,0.1840277727864068
12773,0.0,199.0,1.0,124.25,0.1865951742627346,1.0,124.25,Bronze,High Risk,0.0870443976453507
12774,0.0,170.0,1.0,98.7,0.2176943699731903,1.0,98.7,Bronze,High Risk,0.1184770967950606
12775,21.0,23.0,2.0,300.08000000000004,0.3782762971140199,1.0,600.1600000000001,Silver,Low Risk,0.3549509490346031
12776,0.0,302.0,1.0,55.5,0.0761394101876675,1.0,55.5,Bronze,High Risk,0.0144930244593147
12777,0.0,92.0,1.0,519.45,0.3013404825737266,1.0,519.45,Silver,High Risk,0.227015216094416
12778,206.0,31.0,3.0,953.45,0.3726383851127582,1.0,2860.3500000000004,Gold,Low Risk,0.3416684388969525
12779,365.0,6.0,7.0,2740.91,0.411212742469642,1.0,19186.37,Platinum,Low Risk,0.4045980602851437
12780,0.0,233.0,1.0,337.4,0.1501340482573726,1.0,337.4,Silver,High Risk,0.0563505811153677
12782,144.0,9.0,6.0,2287.32,0.4050544078221101,1.0,13723.920000000002,Platinum,Low Risk,0.3952809770703702
12784,0.0,164.0,1.0,1230.33,0.2241286863270777,1.0,1230.33,Silver,High Risk,0.1255841700867539
12785,195.0,170.0,2.0,788.45,0.2206355464437785,1.0,1576.9,Silver,High Risk,0.1200777906919223
12786,0.0,244.0,1.0,728.5000000000001,0.1383378016085791,1.0,728.5000000000001,Silver,High Risk,0.0478433683847364
12787,0.0,48.0,1.0,398.52,0.3485254691689008,1.0,398.52,Silver,Low Risk,0.3036750066485061
12788,65.0,98.0,4.0,444.9,0.3037296956316039,1.0,1779.6,Gold,High Risk,0.2239294002645873
12789,181.0,147.0,2.0,181.5,0.2453004258003469,1.0,363.0,Silver,High Risk,0.1486270676431056
12790,0.0,45.0,1.0,266.93,0.3517426273458445,1.0,266.93,Bronze,Low Risk,0.3093071897303941
12791,250.0,8.0,6.0,863.51,0.4061267938810913,1.0,5181.06,Gold,Low Risk,0.3974162996423547
12792,0.0,169.0,1.0,426.47,0.2187667560321715,1.0,426.47,Silver,High Risk,0.1196472338620991
12793,30.0,6.0,2.0,471.85,0.3965068601167008,1.0,943.7,Silver,Low Risk,0.3901287336805072
12796,0.0,263.0,1.0,381.0,0.1179624664879356,1.0,381.0,Silver,High Risk,0.0347878587497933
12797,58.0,0.0,2.0,552.08,0.4029411764705882,1.0,1104.16,Silver,Low Risk,0.4029411764705882
12798,0.0,56.0,1.0,1533.89,0.3399463806970509,1.0,1533.89,Silver,Low Risk,0.2889088543725607
12799,0.0,164.0,1.0,219.35,0.2241286863270777,1.0,219.35,Bronze,High Risk,0.1255841700867539
12800,206.0,105.0,3.0,584.25,0.2932818167481469,1.0,1752.75,Gold,High Risk,0.210722592194379
12801,0.0,135.0,1.0,1071.82,0.2552278820375335,1.0,1071.82,Silver,High Risk,0.1628531794234128
12802,121.0,77.0,6.0,1988.84,0.3321321558113862,1.0,11933.04,Platinum,Low Risk,0.2635686812873198
12803,0.0,28.0,1.0,1092.81,0.3699731903485255,1.0,1092.81,Silver,Low Risk,0.3422004039416657
12804,34.0,100.0,2.0,327.02,0.2957025705724649,1.0,654.04,Silver,High Risk,0.2164257420007585
12805,293.0,16.0,4.0,1434.95,0.391665352468065,1.0,5739.8,Gold,Low Risk,0.374864693917156
12806,153.0,70.0,4.0,2878.96,0.3337565052830784,0.0,11515.84,Gold,Low Risk,0.2711212361951012
12807,0.0,18.0,1.0,330.35,0.3806970509383378,1.0,330.35,Silver,Low Risk,0.3623256114828684
12808,94.0,3.0,3.0,422.45,0.4026651947642328,1.0,1267.35,Silver,Low Risk,0.3994266007044668
12809,81.0,200.0,2.0,1266.63,0.1884639646743415,1.0,2533.26,Gold,High Risk,0.0874109005057937
12810,142.0,169.0,2.0,534.99,0.2217079325027597,1.0,1069.98,Silver,High Risk,0.1212558129505709
12811,48.0,13.0,2.0,519.0500000000001,0.3890001577038322,1.0,1038.1,Silver,Low Risk,0.3754425114567817
12813,191.0,136.0,3.0,1687.8,0.2600378489197287,1.0,5063.4,Gold,High Risk,0.1652251211634737
12817,34.0,34.0,2.0,524.94,0.3664800504652263,1.0,1049.88,Silver,Low Risk,0.3330743622190662
12819,0.0,93.0,1.0,540.52,0.3002680965147453,1.0,540.52,Silver,High Risk,0.225402324461471
12820,337.0,32.0,7.0,1747.18,0.3833307049361299,1.0,12230.26,Platinum,Low Risk,0.3504444246198935
12821,0.0,246.0,1.0,128.08,0.1361930294906166,1.0,128.08,Bronze,High Risk,0.0463713532045799
12823,284.0,29.0,13.0,4742.0,0.404194921936603,0.0,61646.0,Platinum,Low Risk,0.3727695794804059
12825,120.0,156.0,2.0,518.63,0.2356489512695158,1.0,1037.26,Silver,High Risk,0.1370933577090748
12826,356.0,0.0,6.0,1481.03,0.4147058823529412,1.0,8886.18,Gold,Low Risk,0.4147058823529412
12829,0.0,185.0,1.0,92.3,0.2016085790884718,1.0,92.3,Bronze,High Risk,0.1016150479051815
12831,0.0,98.0,2.0,236.06,0.2978473426904274,1.0,472.12,Silver,High Risk,0.2195925448790014
12835,308.0,62.0,41.0,6043.31,0.4511591231666929,0.0,247775.71,Platinum,Low Risk,0.3761675262864383
12836,349.0,24.0,11.0,3972.76,0.4036744992903328,0.0,43700.36,Platinum,Low Risk,0.3777008049660218
12837,0.0,204.0,1.0,554.31,0.1812332439678284,1.0,554.31,Silver,High Risk,0.082113721797756
12838,219.0,8.0,9.0,2715.35,0.4149503232928561,0.0,24438.15,Platinum,Low Risk,0.4060505844554757
12839,365.0,2.0,13.0,4480.31,0.4331493455290963,0.0,58244.030000000006,Platinum,Low Risk,0.430826828931085
12840,237.0,72.0,3.0,1315.2,0.3286705566945276,1.0,3945.6,Gold,Low Risk,0.2652274465551013
12841,149.0,4.0,17.0,3518.33,0.4427692792934868,0.0,59811.61,Platinum,Low Risk,0.4380210832688918
12842,333.0,39.0,2.0,799.0,0.3611181201703202,1.0,1598.0,Silver,Low Risk,0.3233604614929945
12843,344.0,17.0,22.0,4886.15,0.4435341428796719,0.0,107495.3,Platinum,Low Risk,0.423319450040652
12844,151.0,77.0,2.0,322.64,0.3203674499290332,1.0,645.28,Silver,Low Risk,0.2542326144208949
12846,0.0,317.0,1.0,15.58,0.060053619302949,1.0,15.58,Bronze,High Risk,0.0090160929784588
12847,0.0,22.0,1.0,765.36,0.3764075067024128,1.0,765.36,Silver,Low Risk,0.3542065277548173
12848,0.0,310.0,1.0,208.0,0.0675603217158177,1.0,208.0,Bronze,High Risk,0.0114109926758619
12849,209.0,16.0,4.0,2039.67,0.391665352468065,1.0,8158.68,Gold,Low Risk,0.374864693917156
12850,0.0,80.0,1.0,330.0,0.3142091152815013,1.0,330.0,Silver,Low Risk,0.2468184203149594
12851,0.0,112.0,1.0,148.95,0.2798927613941019,1.0,148.95,Bronze,High Risk,0.1958498947020391
12853,245.0,62.0,5.0,1950.4,0.3452767702255165,1.0,9752.0,Gold,Low Risk,0.2878849210191304
12854,167.0,196.0,4.0,1669.52,0.198635861851443,1.0,6678.08,Gold,High Risk,0.0942588406104702
12855,29.0,7.0,4.0,612.84,0.4013168269988961,1.0,2451.36,Gold,Low Risk,0.3937854120150026
12857,247.0,71.0,4.0,2581.6,0.3326841192240972,1.0,10326.4,Gold,Low Risk,0.2693581876827811
12858,0.0,18.0,1.0,177.92,0.3806970509383378,1.0,177.92,Bronze,Low Risk,0.3623256114828684
12859,0.0,93.0,1.0,575.1,0.3002680965147453,1.0,575.1,Silver,High Risk,0.225402324461471
12860,0.0,328.0,1.0,55.47,0.0482573726541554,1.0,55.47,Bronze,High Risk,0.005821935038705
12861,0.0,254.0,1.0,68.25,0.1276139410187667,1.0,68.25,Bronze,High Risk,0.0407132948558531
12862,69.0,60.0,2.0,1008.32,0.3385980129317142,1.0,2016.64,Gold,Low Risk,0.2841318446317065
12863,210.0,14.0,5.0,2271.35,0.3967513010566157,1.0,11356.75,Gold,Low Risk,0.3818598313118633
12864,0.0,143.0,1.0,152.45,0.2466487935656836,1.0,152.45,Bronze,High Risk,0.152089068418518
12865,98.0,13.0,2.0,1755.24,0.3890001577038322,1.0,3510.48,Gold,Low Risk,0.3754425114567817
12866,28.0,109.0,2.0,668.23,0.2860510960416338,1.0,1336.46,Silver,High Risk,0.2024597569838909
12867,325.0,32.0,6.0,3876.47,0.3803895284655417,0.0,23258.82,Platinum,Low Risk,0.3477555742808303
12868,19.0,8.0,3.0,640.0,0.3973032644693266,1.0,1920.0,Gold,Low Risk,0.3887820148292338
12869,0.0,316.0,1.0,337.67,0.0611260053619302,1.0,337.67,Silver,High Risk,0.0093409713287668
12870,248.0,10.0,3.0,1676.95,0.3951584923513641,1.0,5030.85,Gold,Low Risk,0.3845644308942229
12871,0.0,74.0,1.0,363.38,0.3206434316353888,1.0,363.38,Silver,Low Risk,0.2570305256272955
12872,370.0,0.0,11.0,3085.52,0.4294117647058824,0.0,33940.72,Platinum,Low Risk,0.4294117647058824
12873,284.0,32.0,2.0,1653.3,0.3686248225831887,1.0,3306.6,Gold,Low Risk,0.3370001729245773
12874,169.0,20.0,2.0,948.42,0.3814934552909635,1.0,1896.84,Gold,Low Risk,0.361038042138633
12875,226.0,106.0,3.0,1013.76,0.2922094306891657,1.0,3041.28,Gold,High Risk,0.2091686809490811
12876,195.0,29.0,2.0,1863.77,0.3718419807601325,1.0,3727.54,Gold,Low Risk,0.3429320144275752
12877,289.0,36.0,8.0,1419.4,0.3819823371707932,0.0,11355.2,Gold,Low Risk,0.3451154091864807
12880,192.0,16.0,2.0,640.13,0.3857829995268885,1.0,1280.26,Silver,Low Risk,0.3692346671075045
12887,0.0,18.0,1.0,222.4,0.3806970509383378,1.0,222.4,Bronze,Low Risk,0.3623256114828684
12889,121.0,16.0,4.0,385.46,0.391665352468065,1.0,1541.84,Silver,Low Risk,0.374864693917156
12890,0.0,22.0,1.0,336.8,0.3764075067024128,1.0,336.8,Silver,Low Risk,0.3542065277548173
12891,201.0,93.0,8.0,509.5,0.3208563318088629,0.0,4076.0,Gold,High Risk,0.240857300017377
12892,0.0,31.0,1.0,263.38,0.3667560321715817,1.0,263.38,Bronze,Low Risk,0.3362749678356057
12894,0.0,210.0,1.0,157.35,0.174798927613941,1.0,157.35,Bronze,High Risk,0.0763866627374594
12897,162.0,16.0,2.0,297.75,0.3857829995268885,1.0,595.5,Silver,Low Risk,0.3692346671075045
12898,195.0,98.0,2.0,310.96,0.2978473426904274,1.0,621.92,Silver,High Risk,0.2195925448790014
12899,0.0,48.0,1.0,366.4,0.3485254691689008,1.0,366.4,Silver,Low Risk,0.3036750066485061
12900,0.0,57.0,1.0,340.33000000000004,0.3388739946380697,1.0,340.33000000000004,Silver,Low Risk,0.2870889606049062
12903,0.0,63.0,1.0,833.5300000000001,0.3324396782841823,1.0,833.5300000000001,Silver,Low Risk,0.2762903492442266
12905,105.0,211.0,2.0,1018.42,0.176667718025548,1.0,2036.84,Gold,High Risk,0.0767296791424632
12907,98.0,30.0,2.0,508.91,0.3707695947011512,1.0,1017.82,Silver,Low Risk,0.3409489838672784
12908,249.0,15.0,3.0,1026.0,0.3897965620564579,1.0,3078.0,Gold,Low Risk,0.3741210970944019
12909,228.0,59.0,3.0,924.52,0.3426115754612837,1.0,2773.56,Gold,Low Risk,0.2884183235786677
12910,241.0,14.0,5.0,2721.48,0.3967513010566157,1.0,13607.4,Platinum,Low Risk,0.3818598313118633
12911,0.0,186.0,1.0,1680.47,0.2005361930294906,1.0,1680.47,Gold,High Risk,0.1005369117869028
12913,370.0,3.0,9.0,4217.23,0.4203122535877622,0.0,37955.06999999999,Platinum,Low Risk,0.4169317260790134
12914,0.0,35.0,1.0,223.98,0.3624664879356568,1.0,223.98,Bronze,Low Risk,0.3284548871910241
12915,216.0,7.0,3.0,811.1,0.3983756505283078,1.0,2433.3,Gold,Low Risk,0.3908994318856854
12916,242.0,77.0,3.0,1647.87,0.3233086263996215,1.0,4943.61,Gold,Low Risk,0.2565666311375012
12917,330.0,35.0,5.0,3765.2,0.3742311938180098,0.0,18826.0,Platinum,Low Risk,0.3391156662479552
12918,0.0,261.0,1.0,10953.5,0.1201072386058981,0.0,10953.5,Gold,High Risk,0.0360643719138353
12920,153.0,206.0,3.0,323.86,0.1849708247910424,1.0,971.58,Silver,High Risk,0.0828153558715927
12921,371.0,1.0,39.0,19333.95,0.5106923198233717,0.0,754024.05,Platinum,Low Risk,0.5093231715128533
12923,184.0,25.0,2.0,612.9,0.3761315249960574,1.0,1225.8,Silver,Low Risk,0.3509216372617372
12924,337.0,28.0,8.0,1535.7,0.3905614256426431,1.0,12285.6,Platinum,Low Risk,0.3612431416801926
12925,0.0,227.0,1.0,35.28,0.15656836461126,1.0,35.28,Bronze,High Risk,0.0612841319926111
12926,314.0,46.0,4.0,1548.46,0.359493770698628,1.0,6193.84,Gold,Low Risk,0.3151594182800304
12927,0.0,29.0,1.0,197.31,0.3689008042895442,1.0,197.31,Bronze,Low Risk,0.3402195085136815
12928,171.0,13.0,7.0,2242.19,0.4037060400567734,1.0,15695.33,Platinum,Low Risk,0.3896358563550628
12931,357.0,15.0,42.0,50291.38,0.5045024444093992,0.0,2112237.96,Platinum,Low Risk,0.4842141423554019
12932,128.0,174.0,8.0,1698.56,0.233993061031383,0.0,13588.48,Platinum,High Risk,0.124838121032829
12933,349.0,15.0,5.0,1079.5,0.3956789149976344,1.0,5397.5,Gold,Low Risk,0.3797668942872738
12934,0.0,371.0,1.0,181.65,0.0021447721179624,1.0,181.65,Bronze,High Risk,1.1500118594972662e-05
12935,231.0,10.0,8.0,2083.16,0.4098643747043053,0.0,16665.28,Platinum,Low Risk,0.3988760536666563
12937,273.0,98.0,5.0,1593.34,0.3066708721021921,1.0,7966.7,Gold,High Risk,0.2260978279573802
12939,317.0,14.0,12.0,13683.0,0.4173395363507333,0.0,164196.0,Platinum,Low Risk,0.4016753178281856
12941,0.0,359.0,1.0,377.49,0.0150134048257372,1.0,377.49,Silver,High Risk,0.0005635058111536
12942,0.0,0.0,1.0,258.75,0.4,1.0,258.75,Bronze,Low Risk,0.4
12943,47.0,193.0,2.0,496.5,0.1959706670872102,1.0,993.0,Silver,High Risk,0.0945702951091094
12945,0.0,291.0,1.0,437.16,0.0879356568364611,1.0,437.16,Silver,High Risk,0.0193316993581496
12946,0.0,71.0,1.0,324.45,0.3238605898123324,1.0,324.45,Silver,Low Risk,0.2622142040839795
12947,0.0,8.0,1.0,304.04,0.3914209115281502,1.0,304.04,Silver,Low Risk,0.3830258249538198
12948,6.0,365.0,2.0,252.48,0.0115202649424381,1.0,504.96,Silver,High Risk,0.0002470834304008
12949,353.0,17.0,14.0,11359.48,0.420004731114966,0.0,159032.72,Platinum,Low Risk,0.4008624243349273
12951,311.0,21.0,9.0,2149.65,0.4010093045260999,0.0,19346.85,Platinum,Low Risk,0.3784323731720835
12953,0.0,157.0,1.0,498.96,0.2316353887399463,1.0,498.96,Silver,High Risk,0.1341373832917651
12954,0.0,273.0,1.0,162.45,0.1072386058981233,1.0,162.45,Bronze,High Risk,0.0287502964874325
12956,39.0,319.0,3.0,413.82,0.063791200126163,1.0,1241.46,Silver,High Risk,0.0092351871496321
12957,186.0,176.0,5.0,4689.43,0.2230247595016559,0.0,23447.15,Platinum,High Risk,0.1177905566268799
12958,182.0,35.0,2.0,539.49,0.365407664406245,1.0,1078.98,Silver,Low Risk,0.3311200819552569
12959,0.0,119.0,1.0,150.95,0.2723860589812332,1.0,150.95,Bronze,High Risk,0.1854854128183196
12960,247.0,48.0,4.0,1322.0700000000002,0.3573489985806655,1.0,5288.280000000001,Gold,Low Risk,0.3113630684684083
12961,0.0,14.0,1.0,211.99,0.3849865951742627,1.0,211.99,Bronze,Low Risk,0.3705366961596791
12963,153.0,0.0,5.0,1744.96,0.411764705882353,1.0,8724.8,Gold,Low Risk,0.411764705882353
12964,0.0,72.0,1.0,132.24,0.3227882037533512,1.0,132.24,Bronze,Low Risk,0.2604805612057874
12967,11.0,6.0,2.0,2646.02,0.3965068601167008,1.0,5292.04,Gold,Low Risk,0.3901287336805072
12969,0.0,237.0,1.0,122.45,0.1458445040214477,1.0,122.45,Bronze,High Risk,0.0531765483831551
12970,354.0,15.0,6.0,1072.73,0.3986200914682227,1.0,6436.38,Gold,Low Risk,0.3825897928837097
12971,357.0,1.0,33.0,4782.88,0.4930452609998423,0.0,157835.04,Platinum,Low Risk,0.4917234238389848
12972,247.0,48.0,4.0,1161.2,0.3573489985806655,1.0,4644.8,Gold,Low Risk,0.3113630684684083
12973,0.0,48.0,1.0,385.55,0.3485254691689008,1.0,385.55,Silver,Low Risk,0.3036750066485061
12974,0.0,200.0,1.0,264.15,0.1855227882037533,1.0,264.15,Bronze,High Risk,0.0860467623572367
12975,296.0,71.0,6.0,2100.09,0.3385664721652736,1.0,12600.54,Platinum,Low Risk,0.2741208434153153
12976,286.0,13.0,7.0,2417.78,0.4037060400567734,1.0,16924.460000000003,Platinum,Low Risk,0.3896358563550628
12977,9.0,136.0,3.0,478.39,0.2600378489197287,1.0,1435.17,Silver,High Risk,0.1652251211634737
12978,344.0,20.0,5.0,2502.82,0.3903169847027283,1.0,12514.1,Platinum,Low Risk,0.3693884600537884
12979,0.0,364.0,1.0,517.7,0.0096514745308311,1.0,517.7,Silver,High Risk,0.0002328774015482
12980,351.0,21.0,12.0,8870.880000000001,0.4098328339378647,0.0,106450.56,Platinum,Low Risk,0.3867591355124085
12982,211.0,29.0,7.0,2354.27,0.3865478631130736,1.0,16479.89,Platinum,Low Risk,0.3564945439970437
12983,0.0,233.0,1.0,490.08,0.1501340482573726,1.0,490.08,Silver,High Risk,0.0563505811153677
12986,259.0,63.0,10.0,2729.84,0.3589102665194764,0.0,27298.4,Platinum,Low Risk,0.2982900338365621
12987,268.0,55.0,3.0,753.51,0.3469011196972086,1.0,2260.53,Gold,Low Risk,0.2957494800635719
12989,304.0,59.0,18.0,6627.64,0.3867292225201073,0.0,119297.52,Platinum,Low Risk,0.3255575760625032
12990,201.0,52.0,4.0,546.0,0.3530594543447406,1.0,2184.0,Gold,Low Risk,0.3038393695567339
12991,0.0,24.0,1.0,261.06,0.3742627345844504,1.0,261.06,Bronze,Low Risk,0.3501814862465769
12992,0.0,360.0,1.0,93.35,0.013941018766756,1.0,93.35,Bronze,High Risk,0.0004858800106376
12993,214.0,80.0,4.0,844.87,0.3230326446932661,1.0,3379.48,Gold,Low Risk,0.2537495037402867
12996,0.0,10.0,1.0,355.5,0.3892761394101877,1.0,355.5,Silver,Low Risk,0.3788397817852497
12997,218.0,29.0,4.0,884.02,0.377724333701309,1.0,3536.08,Gold,Low Risk,0.3483570262553627
12998,160.0,127.0,3.0,920.08,0.2696893234505598,1.0,2760.24,Gold,High Risk,0.1778648084955434
13000,0.0,360.0,1.0,497.65,0.013941018766756,1.0,497.65,Silver,High Risk,0.0004858800106376
13001,331.0,39.0,20.0,14353.28,0.4140592966409084,0.0,287065.60000000003,Platinum,Low Risk,0.3707662334532531
13002,18.0,51.0,2.0,293.18,0.3482494874625453,1.0,586.36,Silver,Low Risk,0.3006336057987656
13004,338.0,21.0,18.0,5994.94,0.4274798927613941,0.0,107908.92,Platinum,Low Risk,0.4034126601930582
13005,25.0,66.0,2.0,485.98,0.3321636965778268,1.0,971.96,Silver,Low Risk,0.2733894231887207
13007,0.0,214.0,1.0,175.25,0.170509383378016,1.0,175.25,Bronze,High Risk,0.0726836245498781
13008,325.0,32.0,2.0,382.66,0.3686248225831887,1.0,765.32,Silver,Low Risk,0.3370001729245773
13009,0.0,307.0,1.0,234.0,0.0707774798927614,1.0,234.0,Bronze,High Risk,0.0125236291499256
13010,274.0,9.0,2.0,330.12,0.3932897019397571,1.0,660.24,Silver,Low Risk,0.3838001380859828
13011,0.0,7.0,1.0,50.55,0.3924932975871313,1.0,50.55,Bronze,Low Risk,0.3851274716270511
13012,162.0,64.0,3.0,1310.99,0.3372496451663775,1.0,3932.97,Gold,Low Risk,0.2793837543067309
13013,354.0,6.0,18.0,7814.83,0.4435656836461126,0.0,140666.94,Platinum,Low Risk,0.436430578815344
13014,0.0,67.0,1.0,1914.8,0.3281501340482574,1.0,1914.8,Gold,Low Risk,0.2692062761897232
13015,164.0,73.0,6.0,3240.14,0.3364217000473111,0.0,19440.84,Platinum,Low Risk,0.2705804558021268
13018,235.0,48.0,7.0,2485.46,0.3661725279924302,1.0,17398.22,Platinum,Low Risk,0.3190511302883105
13019,353.0,14.0,6.0,1229.95,0.3996924775272039,1.0,7379.700000000001,Gold,Low Risk,0.3846906150999093
13020,97.0,197.0,2.0,618.96,0.1916811228512852,1.0,1237.92,Silver,High Risk,0.0904447121228584
13021,360.0,9.0,8.0,2270.86,0.4109367607632865,1.0,18166.88,Platinum,Low Risk,0.4010213965625637
13022,0.0,64.0,1.0,65.3,0.3313672922252011,1.0,65.3,Bronze,Low Risk,0.2745107058916545
13023,0.0,163.0,1.0,759.13,0.2252010723860589,1.0,759.13,Silver,High Risk,0.1267888075095773
13024,111.0,105.0,2.0,555.87,0.2903406402775587,1.0,1111.74,Silver,High Risk,0.2086093608428572
13025,0.0,366.0,1.0,323.39,0.0075067024128686,1.0,323.39,Silver,High Risk,0.0001408764527884
13026,237.0,123.0,4.0,757.72,0.276920044157073,1.0,3030.88,Gold,High Risk,0.1856032467540703
13027,303.0,20.0,13.0,10423.2,0.4138463964674341,0.0,135501.6,Platinum,Low Risk,0.3916562411608693
13029,148.0,9.0,2.0,679.8,0.3932897019397571,1.0,1359.6,Silver,Low Risk,0.3838001380859828
13030,0.0,3.0,1.0,427.74,0.3967828418230563,1.0,427.74,Silver,Low Risk,0.3935915589129513
13031,147.0,42.0,5.0,3419.27,0.3667244914051412,0.0,17096.35,Platinum,Low Risk,0.3254311170378062
13032,67.0,27.0,7.0,1833.37,0.3886926352310361,1.0,12833.59,Platinum,Low Risk,0.3605567072116313
13033,0.0,64.0,1.0,30.0,0.3313672922252011,1.0,30.0,Bronze,Low Risk,0.2745107058916545
13034,31.0,4.0,2.0,279.91,0.3986516322346633,1.0,559.82,Silver,Low Risk,0.3943765477066776
13035,0.0,66.0,1.0,442.32,0.3292225201072386,1.0,442.32,Silver,Low Risk,0.2709686693644028
13036,0.0,319.0,1.0,307.1,0.0579088471849865,1.0,307.1,Silver,High Risk,0.0083835864557353
13037,336.0,34.0,9.0,3033.88,0.3870682857593439,0.0,27304.92,Platinum,Low Risk,0.3517859219099666
13039,138.0,219.0,4.0,1010.73,0.1739709824948746,1.0,4042.92,Gold,High Risk,0.0718271616734871
13041,139.0,85.0,4.0,799.13,0.3176707143983599,1.0,3196.52,Gold,Low Risk,0.2452792647365352
13042,133.0,233.0,3.0,1556.54,0.1560164011985491,1.0,4669.62,Gold,High Risk,0.0585584347662114
13044,208.0,127.0,10.0,4293.43,0.2902775587446775,0.0,42934.3,Platinum,High Risk,0.1914431084482323
13045,84.0,36.0,2.0,503.64,0.3643352783472638,1.0,1007.28,Silver,Low Risk,0.3291715517507451
13046,0.0,91.0,1.0,319.94,0.3024128686327078,1.0,319.94,Silver,High Risk,0.2286338577866584
13047,349.0,8.0,17.0,5557.62,0.4384797350575619,0.0,94479.54,Platinum,Low Risk,0.4290753439571316
13048,245.0,71.0,5.0,2248.3,0.3356252956946854,1.0,11241.5,Gold,Low Risk,0.2717395155490482
13049,11.0,24.0,2.0,751.5600000000001,0.3772039110550386,1.0,1503.12,Silver,Low Risk,0.3529334181185213
13050,357.0,1.0,19.0,6507.67,0.451868790411607,0.0,123645.73,Platinum,Low Risk,0.4506573459332917
13051,40.0,213.0,2.0,155.8,0.1745229459075855,1.0,311.6,Silver,High Risk,0.0748623896654522
