Customer ID,L,R,F,M,S,cluster
13172,0,35,1,69.6,0.3624664879356568,1
13173,362,2,10,2285.7,0.4243258161173316,0
13174,366,4,10,6677.81,0.4221810439993692,0
13175,153,217,2,831.45,0.1702334016716606,1
13177,0,65,1,229.75,0.3302949061662198,1
13178,326,32,10,8333.72,0.3921542343478946,0
13179,0,253,1,572.3100000000001,0.128686327077748,1
13180,0,242,1,86.10000000000001,0.1404825737265415,1
13181,0,16,1,359.69,0.3828418230563002,1
13183,241,29,6,3078.4,0.3836066866424854,0
13187,0,259,3,130.99,0.128134363665037,1
13190,188,179,3,570.66,0.2139252483835357,1
13191,0,293,1,164.69,0.0857908847184986,1
13192,151,170,4,1646.64,0.226517899384955,1
13194,0,56,1,412.08,0.3399463806970509,1
13195,0,49,1,172.38,0.3474530831099196,1
13196,174,78,3,1271.06,0.3222362403406402,1
13197,0,244,1,373.0100000000001,0.1383378016085791,1
13198,47,22,2,1572.99,0.3793486831730011,1
13199,368,1,30,6615.77,0.4842217315880776,0
13201,140,137,4,1240.61,0.2619066393313358,1
13202,336,29,7,1580.3,0.3865478631130736,1
13203,335,21,6,1778.79,0.3921857751143353,1
13204,0,366,1,966.66,0.0075067024128686,1
13205,0,78,1,2803.2,0.3163538873994638,0
13206,332,35,13,8377.32,0.3977606055827156,0
13207,160,86,2,285.6,0.3107159753982021,1
13208,287,84,3,764.6,0.3158019239867529,1
13209,170,149,5,2617.9,0.2519791830941492,1
13211,351,16,7,1531.9,0.4004888818798297,1
13213,184,18,6,2330.94,0.395402933291279,1
13214,228,52,7,3264.23,0.3618829837565053,0
13215,0,37,1,81.6,0.3603217158176944,1
13217,0,290,1,132.5,0.0890080428954423,1
13219,0,253,1,76.23,0.128686327077748,1
13220,0,210,1,516.8,0.174798927613941,1
13222,0,212,1,88.5,0.1726541554959785,1
13223,241,58,4,805.92,0.3466251379908532,1
13225,301,56,9,9796.23,0.3634757924617569,0
13226,0,28,1,204.25,0.3699731903485255,1
13230,265,0,17,3553.81,0.4470588235294118,0
13233,273,55,2,571.34,0.3439599432266204,1
13234,59,307,2,356.95,0.0737186563633496,1
13237,0,22,1,643.0,0.3764075067024128,1
13238,159,65,2,305.9,0.3332360826368081,1
13239,65,72,4,1265.13,0.3316117331651159,1
13240,286,0,5,1074.87,0.411764705882353,1
13241,0,46,1,115.58,0.3506702412868633,1
13242,217,86,4,429.0,0.3165983283393787,1
13243,182,84,4,677.97,0.3187431004573411,1
13245,0,67,1,558.72,0.3281501340482574,1
13246,131,28,5,1400.13,0.3817378962308784,1
13249,283,36,6,897.52,0.3760999842296167,1
13250,41,95,2,256.04,0.3010645008673711,1
13251,0,37,1,252.68,0.3603217158176944,1
13252,231,29,2,399.3,0.3718419807601325,1
13253,273,65,2,1920.71,0.3332360826368081,0
13254,0,11,1,51.41,0.3882037533512064,1
13255,138,8,2,504.95,0.3943620879987384,1
13257,0,71,1,149.75,0.3238605898123324,1
13258,20,14,2,336.6,0.387927771644851,1
13259,301,32,8,1141.06,0.3862718814067181,0
13262,211,24,2,373.16,0.3772039110550386,1
13263,19,28,4,1250.62,0.3787967197602902,1
13264,0,77,1,722.5600000000001,0.317426273458445,1
13266,309,48,7,2300.78,0.3661725279924302,1
13267,365,1,18,5236.77,0.4489276139410187,0
13269,368,4,14,3545.47,0.4339457498817222,0
13270,0,1,1,590.0,0.3989276139410188,1
13274,0,44,1,360.85,0.3528150134048258,1
13275,248,18,2,241.66,0.383638227408926,1
13276,245,32,3,1348.33,0.3715659990537769,1
13277,159,15,3,264.9,0.3897965620564579,1
13278,210,34,3,893.12,0.3694212269358145,1
13280,265,14,4,1507.77,0.3938101245860275,1
13281,0,74,1,350.85,0.3206434316353888,1
13282,0,41,1,181.05,0.3560321715817695,1
13283,72,202,2,279.7,0.1863191925563791,1
13285,23,235,2,655.47,0.1509304526099984,1
13286,0,235,1,734.91,0.1479892761394102,1
13287,101,238,3,781.59,0.1506544709036429,1
13288,223,78,5,927.61,0.3281185932818167,1
13289,0,358,1,307.95,0.0160857908847185,1
13290,0,73,1,208.63,0.3217158176943699,1
13291,252,49,10,2959.73,0.3739236713452137,0
13292,110,50,3,415.57,0.3522630499921148,1
13293,276,27,6,1192.94,0.3857514587604478,1
13294,0,281,1,815.79,0.0986595174262734,1
13295,200,11,3,900.77,0.3940861062923829,1
13296,153,58,5,705.11,0.3495663144614414,1
13297,157,20,3,2278.77,0.3844346317615518,1
13299,104,58,2,1076.2,0.3407427850496767,1
13300,186,23,2,913.62,0.3782762971140199,1
13302,0,161,1,95.45,0.2273458445040214,1
13303,0,35,1,61.72,0.3624664879356568,1
13304,213,90,3,917.57,0.3093676076328655,1
13305,266,7,7,1753.85,0.4101403564106607,1
13306,0,65,1,53.65,0.3302949061662198,1
13307,104,122,2,258.34,0.2721100772748778,1
13308,0,231,1,284.86,0.1522788203753351,1
13309,0,27,1,249.58,0.3710455764075067,1
13310,21,15,2,409.17,0.3868553855858697,1
13312,0,86,1,124.75,0.3077747989276139,1
13313,257,114,7,1890.0,0.2953950480996688,1
13315,0,324,1,310.26000000000005,0.0525469168900804,1
13316,247,27,6,7213.84,0.3857514587604478,0
13317,340,20,13,4212.411,0.4138463964674341,0
13319,367,0,34,11236.95,0.4970588235294118,0
13320,44,69,2,679.4,0.3289465384008831,1
13324,135,63,8,3391.52,0.3530279135782999,0
13326,0,67,1,281.76,0.3281501340482574,1
13327,355,0,14,6251.71,0.438235294117647,0
13329,368,1,7,4323.97,0.4165746727645482,0
13330,199,90,3,1665.25,0.3093676076328655,1
13331,0,36,1,262.4,0.3613941018766756,1
13333,247,46,3,1015.74,0.3565525942280397,1
13334,116,171,2,2726.93,0.2195631603847973,0
13337,0,181,1,1575.26,0.2058981233243968,1
13338,161,176,3,1958.6,0.2171424065604794,1
13340,237,52,5,11364.08,0.3560006308153288,0
13346,133,97,6,299.4,0.3106844346317616,0
13357,132,129,4,3228.41,0.2704857278031856,0
13359,0,38,1,603.75,0.3592493297587131,1
13360,269,66,4,1553.65,0.3380460495190033,1
13361,145,107,2,1450.5,0.2881958681595963,1
13362,47,13,3,2303.33,0.3919413341744204,1
13363,0,44,1,731.36,0.3528150134048258,1
13367,0,66,1,510.2,0.3292225201072386,1
13368,8,49,2,498.1,0.3503942595805078,1
13369,0,0,1,308.28000000000003,0.4,1
13370,0,6,1,754.87,0.3935656836461126,1
13371,127,140,2,2297.66,0.2528071282132156,1
13373,317,50,3,4274.94,0.3522630499921148,0
13374,34,49,2,422.8,0.3503942595805078,1
13375,0,79,1,1013.58,0.3152815013404826,1
13377,249,31,2,1552.88,0.36969720864217,1
13380,0,67,1,62.4,0.3281501340482574,1
13381,358,14,6,4585.06,0.3996924775272039,0
13382,302,63,4,1164.59,0.341263207695947,1
13383,0,178,1,305.28000000000003,0.2091152815013405,1
13384,110,25,4,2528.9,0.3820138779372339,1
13386,22,49,2,835.46,0.3503942595805078,1
13387,0,52,1,189.44,0.3442359249329759,1
13388,0,238,1,508.55,0.1447721179624665,1
13392,0,312,1,91.14,0.0654155495978552,1
13393,148,218,4,1131.45,0.1750433685538558,1
13394,359,14,11,4101.68,0.4143983598801451,0
13395,21,35,2,872.51,0.365407664406245,1
13397,251,72,5,1647.74,0.3345529096357041,1
13398,0,83,1,213.0,0.3109919571045576,1
13399,54,99,3,275.4,0.2997161331020344,1
13400,0,217,1,310.83,0.1672922252010723,1
13402,192,7,3,913.9,0.3983756505283078,1
13403,335,22,2,154.5,0.3793486831730011,1
13405,242,116,3,641.36,0.2814855700993534,1
13406,204,62,2,568.92,0.3364532408137518,1
13407,83,213,3,2244.7,0.1774641223781738,1
13408,364,6,46,23616.422,0.5259186248225832,0
13410,338,28,4,1198.9,0.3787967197602902,1
13412,0,255,1,487.35,0.1265415549597855,1
13413,47,274,6,429.44,0.1208721021920832,1
13414,139,98,3,1103.64,0.3007885191610156,1
13415,255,107,4,800.67,0.2940782211007728,1
13416,0,371,1,228.3,0.0021447721179624,1
13417,121,182,4,1028.66,0.2136492666771802,1
13418,355,7,15,6106.17,0.4336697681753667,0
13421,257,41,6,2252.04,0.3707380539347106,1
13423,0,63,1,217.03,0.3324396782841823,1
13424,0,84,1,572.77,0.3099195710455764,1
13425,70,143,2,1779.42,0.2495899700362718,1
13426,347,17,12,4526.06,0.4141223781737896,0
13427,244,112,3,423.93,0.2857751143352783,1
13428,0,149,2,281.51,0.2431556536823844,1
13431,253,41,6,2047.14,0.3707380539347106,1
13432,40,206,2,439.1,0.1820296483204541,1
13433,195,136,4,658.32,0.262979025390317,1
13434,270,20,3,1132.62,0.3844346317615518,1
13435,123,11,2,665.34,0.3911449298217946,1
13438,0,182,1,46.5,0.2048257372654155,1
13439,138,23,2,702.9,0.3782762971140199,1
13440,28,58,7,1295.25,0.3554486674026179,0
13441,0,66,1,424.26,0.3292225201072386,1
13442,70,302,3,419.87,0.082021763128844,1
13443,228,83,6,1280.16,0.3256978394574988,1
13444,131,9,2,631.68,0.3932897019397571,1
13445,0,261,1,241.9,0.1201072386058981,1
13446,233,65,11,3881.89,0.3597066708721022,0
13448,359,8,9,5701.5,0.4149503232928561,0
13450,228,9,7,2076.32,0.4079955842926983,1
13451,246,16,6,4214.77,0.3975477054092414,0
13452,0,107,1,139.8,0.2852546916890081,1
13453,0,37,1,424.71,0.3603217158176944,1
13454,0,276,1,219.87,0.1040214477211796,1
13455,364,1,5,1847.59,0.4106923198233717,1
13457,48,323,2,148.22,0.0565604794196498,1
13458,9,14,2,2312.7000000000003,0.387927771644851,1
13459,57,259,2,1160.41,0.1251931871944488,1
13461,190,42,3,2715.0,0.3608421384639647,0
13462,315,45,4,1002.35,0.3605661567576093,1
13464,223,29,5,2422.96,0.3806655101718972,1
13465,139,81,2,931.12,0.3160779056931083,1
13466,219,43,4,705.45,0.3627109288755717,1
13468,368,3,38,7685.54,0.505606371234821,0
13469,0,288,1,82.4,0.0911528150134048,1
13472,91,98,2,592.24,0.2978473426904274,1
13473,149,209,6,2235.12,0.1905771960258634,1
13474,51,78,2,434.2,0.319295063870052,1
13476,237,41,3,823.0,0.3619145245229459,1
13477,227,90,5,1379.59,0.315249960574042,1
13478,207,104,5,2215.78,0.3002365557483047,1
13479,24,87,2,550.42,0.3096435893392209,1
13480,262,51,2,627.82,0.3482494874625453,1
13481,360,9,6,2026.28,0.4050544078221101,1
13482,0,262,1,151.45,0.1190348525469168,1
13484,256,18,2,476.92,0.383638227408926,1
13485,359,11,10,2564.98,0.4146743415865005,0
13487,229,140,2,271.47,0.2528071282132156,1
13488,316,2,11,6619.57,0.4272669925879199,0
13490,0,289,1,154.25,0.0900804289544236,1
13491,360,7,18,3350.74,0.4424932975871313,0
13495,364,3,6,3329.39,0.4114887241759975,0
13497,301,3,5,972.28,0.4085475477054093,1
13498,0,365,1,327.38,0.0085790884718498,1
13500,0,36,1,299.53,0.3613941018766756,1
13501,83,121,2,1544.79,0.273182463333859,1
13502,132,50,2,488.5,0.3493218735215266,1
13503,181,114,5,1688.54,0.2895126951584924,1
13506,90,4,4,1180.68,0.4045339851758398,1
13508,0,277,1,176.07999999999998,0.1029490616621983,1
13509,0,142,1,135.0,0.2477211796246649,1
13510,343,10,7,2766.73,0.4069231982337171,1
13511,0,311,1,282.76,0.0664879356568364,1
13512,196,22,3,462.18,0.3822898596435893,1
13513,213,76,2,619.49,0.3214398359880145,1
13514,253,63,3,663.7,0.3383220312253587,1
13515,195,84,2,374.7,0.3128607475161646,1
13516,0,52,1,295.85,0.3442359249329759,1
13519,0,77,1,220.46,0.317426273458445,1
13520,350,6,6,3285.05,0.4082715659990538,0
13523,35,1,2,1136.64,0.401868790411607,1
13526,0,373,2,1182.0,0.0029411764705882,1
13527,269,53,5,2396.23,0.3549282447563476,1
13530,0,269,1,402.98,0.1115281501340482,1
13531,369,1,5,1254.72,0.4106923198233717,1
13534,141,14,10,1850.82,0.4114571834095569,0
13535,0,37,1,89.5,0.3603217158176944,1
13537,26,60,2,717.85,0.3385980129317142,1
13538,279,31,5,1831.88,0.3785207380539347,1
13539,169,55,4,938.02,0.3498422961677969,1
13540,188,102,3,632.39,0.2964989749250907,1
13541,143,62,2,785.25,0.3364532408137518,1
13542,352,11,17,4006.17,0.4352625768806182,0
13543,52,269,2,1439.61,0.1144693266046364,1
13544,232,46,4,537.59,0.359493770698628,1
13545,153,25,2,374.64,0.3761315249960574,1
13546,42,17,2,465.15,0.3847106134679072,1
13547,0,43,1,175.53,0.353887399463807,1
13548,0,106,1,226.58,0.2863270777479893,1
13549,0,22,1,87.6,0.3764075067024128,1
13550,0,18,1,349.51,0.3806970509383378,1
13551,0,301,1,152.39999999999998,0.0772117962466488,1
13552,229,63,10,3238.85,0.3589102665194764,0
13553,0,309,1,517.8,0.0686327077747989,1
13554,66,15,7,1638.28,0.4015612679388109,1
13555,310,13,9,4849.91,0.4095883929979499,0
13556,6,64,2,200.82,0.3343084686957893,1
13557,315,50,11,2448.2,0.3757924617568207,0
13559,30,147,2,990.0,0.2453004258003469,1
13561,252,32,10,1678.86,0.3921542343478946,0
13562,292,36,5,3038.85,0.3731588077590285,0
13564,369,3,35,15500.53,0.4967828418230563,0
13565,0,46,1,174.57999999999998,0.3506702412868633,1
13566,205,69,3,833.41,0.3318877148714714,1
13567,113,63,4,1083.69,0.341263207695947,1
13569,60,2,3,520.03,0.403737580823214,1
13571,349,17,14,2454.2200000000003,0.420004731114966,0
13573,257,14,4,622.07,0.3938101245860275,1
13574,0,46,1,421.25,0.3506702412868633,1
13576,358,8,11,4834.4,0.4208326762340325,0
13577,342,17,7,1801.68,0.3994164958208484,1
13578,0,44,1,147.66,0.3528150134048258,1
13579,290,4,4,1072.0,0.4045339851758398,1
13580,0,41,1,107.75,0.3560321715817695,1
13581,0,49,1,162.53,0.3474530831099196,1
13582,227,24,2,241.68,0.3772039110550386,1
13583,0,314,1,664.001,0.0632707774798927,1
13584,177,133,2,250.05,0.2603138306260842,1
13585,207,165,3,684.54,0.2289386532092729,1
13586,0,176,1,131.53,0.2112600536193029,1
13587,214,84,3,961.1,0.3158019239867529,1
13589,284,84,4,741.09,0.3187431004573411,1
13590,362,10,12,4367.67,0.4216290805866582,0
13591,289,70,4,976.81,0.3337565052830784,1
13593,259,22,9,3486.61,0.3999369184671187,0
13594,0,120,1,136.35000000000002,0.271313672922252,1
13595,129,151,3,818.22,0.2439520580350102,1
13597,2,35,2,396.71,0.365407664406245,1
13598,156,130,4,609.42,0.2694133417442044,1
13599,371,1,14,5013.96,0.4371629080586658,0
13600,0,269,1,298.9,0.1115281501340482,1
13601,154,27,2,491.82,0.3739867528780949,1
13602,179,16,3,596.28,0.3887241759974767,1
13604,0,293,1,717.62,0.0857908847184986,1
13605,184,22,2,522.67,0.3793486831730011,1
13607,0,37,1,400.3,0.3603217158176944,1
13608,0,175,1,236.2,0.2123324396782841,1
13609,0,228,1,167.35,0.1554959785522788,1
13610,316,22,7,1044.0,0.3940545655259422,1
13611,362,9,7,2147.73,0.4079955842926983,1
13612,0,267,1,818.29,0.1136729222520107,1
13613,207,87,5,1039.85,0.3184671187509856,1
13614,157,28,2,748.73,0.3729143668191137,1
13615,280,34,7,5854.84,0.3811859328181675,0
13616,122,203,2,288.1,0.1852468064973979,1
13617,86,43,5,734.57,0.3656521053461599,1
13619,129,179,2,231.69,0.2109840719129475,1
13620,0,163,1,112.34,0.2252010723860589,1
13622,0,331,1,658.95,0.0450402144772117,1
13623,356,15,5,1818.71,0.3956789149976344,1
13624,0,23,1,462.08,0.3753351206434316,1
13625,0,231,1,301.26,0.1522788203753351,1
13626,0,14,1,449.81,0.3849865951742627,1
13627,152,123,2,607.43,0.2710376912158965,1
13628,0,311,1,310.14,0.0664879356568364,1
13629,252,48,8,5578.5,0.3691137044630184,0
13632,217,29,3,1526.88,0.3747831572307207,1
13634,323,9,11,3498.31,0.4197602901750513,0
13635,296,77,3,1928.13,0.3233086263996215,1
13639,0,71,1,312.93,0.3238605898123324,1
13640,0,246,1,405.0,0.1361930294906166,1
13641,93,275,5,1016.47,0.1168585396625137,1
13642,0,67,3,159.92,0.3340324869894338,1
13643,349,17,7,1637.33,0.3994164958208484,1
13646,0,34,2,326.25,0.3664800504652263,1
13647,108,129,4,1393.56,0.2704857278031856,1
13648,337,35,8,1764.02,0.3830547232297744,1
13649,160,1,5,1332.28,0.4106923198233717,1
13650,308,9,4,1451.66,0.3991720548809336,1
13651,0,16,1,132.65,0.3828418230563002,1
13652,283,3,3,1475.77,0.4026651947642328,1
13653,0,122,1,152.2,0.2691689008042895,1
13654,357,15,5,3600.67,0.3956789149976344,0
13655,216,9,4,1347.54,0.3991720548809336,1
13656,95,134,2,699.2,0.2592414445671029,1
13658,289,18,4,3386.33,0.3895205803501025,0
13659,244,51,10,3321.68,0.3717788992272512,0
13660,0,35,1,314.59,0.3624664879356568,1
13661,0,238,1,325.24,0.1447721179624665,1
13662,272,20,8,1352.35,0.399140514114493,0
13663,266,15,4,1858.04,0.3927377385270462,1
13665,117,21,3,1711.66,0.3833622457025705,1
13666,315,55,2,43.25,0.3439599432266204,1
13668,344,18,14,6726.35,0.4189323450559848,0
13669,0,42,1,195.0,0.3549597855227882,1
13671,0,29,1,194.95,0.3689008042895442,1
13672,0,365,1,233.53,0.0085790884718498,1
13674,0,67,1,240.68,0.3281501340482574,1
13676,80,174,2,243.9,0.2163460022078536,1
13677,115,39,2,556.1899999999999,0.3611181201703202,1
13679,241,128,3,281.26,0.2686169373915786,1
13680,263,106,8,7713.25,0.3069153130421069,0
13683,0,92,1,258.6,0.3013404825737266,1
13684,230,25,3,529.75,0.3790727014666456,1
13686,21,15,2,337.04,0.3868553855858697,1
13687,0,73,1,11880.84,0.3217158176943699,0
13688,0,270,1,375.5,0.110455764075067,1
13689,0,79,1,349.5,0.3152815013404826,1
13691,0,31,1,212.78,0.3667560321715817,1
13692,11,43,2,1626.08,0.3568285759343952,1
13693,358,9,9,2011.82,0.4138779372338748,0
13694,361,8,94,131443.19,0.664950323292856,0
13695,0,212,1,266.6,0.1726541554959785,1
13696,244,56,3,2020.4,0.3458287336382274,1
13698,85,231,2,465.53,0.1552199968459233,1
13699,0,185,1,455.57,0.2016085790884718,1
13700,253,52,3,348.34,0.3501182778741523,1
13701,0,81,1,161.0,0.3131367292225201,1
13702,0,80,1,135.18,0.3142091152815013,1
13703,0,50,1,326.06,0.3463806970509384,1
13705,250,8,5,1323.47,0.4031856174105031,1
13706,0,261,1,300.38,0.1201072386058981,1
13707,106,64,3,2559.45,0.3372496451663775,1
13709,251,81,5,1263.7,0.324901435104873,1
13710,188,58,2,329.04,0.3407427850496767,1
13711,317,41,7,1540.2,0.3736792304052989,1
13712,0,245,1,537.58,0.1372654155495978,1
13713,174,43,3,743.26,0.3597697524049834,1
13714,0,100,1,161.35,0.2927613941018767,1
13715,265,7,13,7403.95,0.4277874152341901,0
13717,28,92,2,318.29,0.3042816590443148,1
13719,177,28,6,1773.57,0.3846790727014667,1
13721,0,30,1,217.4,0.367828418230563,1
13722,225,55,7,3260.0,0.3586658255795616,0
13723,219,27,5,1009.35,0.3828102822898596,1
13724,0,272,1,213.01,0.1083109919571045,1
13727,118,246,6,746.57,0.1508989118435578,1
13728,342,22,10,1839.03,0.402878094937707,0
13729,248,70,3,724.73,0.3308153288124901,1
13733,324,45,2,487.03,0.3546838038164328,1
13734,94,143,4,6701.640000000001,0.2554723229774484,0
13735,350,11,9,6927.9800000000005,0.4117331651159123,0
13736,307,60,5,2034.31,0.347421542343479,1
13738,0,31,1,440.93,0.3667560321715817,1
13739,0,162,1,75.3,0.2262734584450402,1
13740,322,50,4,1247.02,0.3552042264627031,1
13745,0,181,1,477.32,0.2058981233243968,1
13746,0,48,1,176.69,0.3485254691689008,1
13747,51,8,2,169.8,0.3943620879987384,1
13748,364,8,5,1320.1,0.4031856174105031,1
13750,236,15,6,1954.92,0.3986200914682227,1
13752,0,162,1,404.4500000000001,0.2262734584450402,1
13753,138,233,3,1353.31,0.1560164011985491,1
13754,0,72,1,164.45,0.3227882037533512,1
13756,356,2,10,4017.980000000001,0.4243258161173316,0
13757,0,309,1,195.55,0.0686327077747989,1
13758,372,1,10,6226.43,0.4253982021763129,0
13760,189,39,3,1076.85,0.3640592966409084,1
13761,154,137,4,881.52,0.2619066393313358,1
13762,105,228,4,2165.76,0.1643195079640435,1
13763,17,52,2,3502.48,0.3471771014035641,0
13764,73,204,3,1431.5,0.1871155969090049,1
13765,0,288,1,352.821,0.0911528150134048,1
13766,0,130,1,190.35,0.2605898123324396,1
13767,369,4,39,18320.17,0.507475161646428,0
13768,4,361,2,875.97,0.015809809178363,1
13769,356,2,11,3003.9100000000003,0.4272669925879199,0
13770,308,57,4,785.37,0.3476975240498344,1
13771,119,168,5,3094.37,0.2316038479735057,0
13772,253,35,5,1982.09,0.3742311938180098,1
13773,263,31,2,301.54,0.36969720864217,1
13775,0,225,1,1049.66,0.1587131367292225,1
13776,0,63,2,623.98,0.3353808547547705,1
13777,371,1,37,30501.26,0.5048099668821953,0
13778,74,126,3,945.79,0.2707617095095411,1
13779,0,150,1,161.13,0.239142091152815,1
13780,0,42,1,375.81,0.3549597855227882,1
13781,128,227,2,650.99,0.1595095410818483,1
13782,279,88,7,881.72,0.3232770856331809,1
13783,185,122,4,1542.09,0.2779924302160543,1
13784,15,69,3,447.44,0.3318877148714714,1
13785,31,63,4,542.49,0.341263207695947,1
13786,368,2,6,3128.54,0.4125611102349787,0
13787,236,93,4,913.46,0.30909162592651,1
13788,0,140,1,3.75,0.2498659517426273,1
13789,0,23,1,239.46,0.3753351206434316,1
13792,0,57,1,188.4,0.3388739946380697,1
13793,0,281,1,96.0,0.0986595174262734,1
13794,0,181,1,126.03,0.2058981233243968,1
13795,249,23,4,836.3,0.3841586500551964,1
13796,0,134,1,289.7,0.2563002680965147,1
13797,210,71,3,1179.45,0.3297429427535089,1
13798,359,7,54,38683.02,0.5483756505283078,0
13799,199,79,7,2114.71,0.332928560164012,1
13800,306,65,2,1121.24,0.3332360826368081,1
13802,287,9,16,21659.69,0.4344661725279924,0
13803,187,66,2,1061.84,0.3321636965778268,1
13804,1,70,2,572.73,0.3278741523419019,1
13807,368,2,3,422.2,0.403737580823214,1
13809,65,29,2,524.65,0.3718419807601325,1
13813,205,162,4,1398.61,0.2350969878568049,1
13814,0,162,1,678.2,0.2262734584450402,1
13815,259,41,4,3448.38,0.3648557009935342,0
13818,0,64,1,61.28,0.3313672922252011,1
13819,68,304,3,1502.0,0.0798769910108815,1
13820,262,53,3,660.65,0.3490458918151711,1
13821,310,28,4,1025.09,0.3787967197602902,1
13823,343,15,5,2445.79,0.3956789149976344,1
13824,258,14,7,1615.82,0.4026336539977921,1
13825,108,256,2,255.59,0.1284103453713925,1
13829,0,56,1,102.0,0.3399463806970509,1
13830,0,216,1,156.85000000000002,0.1683646112600536,1
13831,359,4,13,4820.59,0.4310045734111339,0
13832,0,57,1,561.49,0.3388739946380697,1
13833,0,39,1,316.56,0.3581769436997319,1
13834,92,211,2,324.19,0.176667718025548,1
13835,126,154,3,260.7,0.2407348998580665,1
13836,15,34,2,620.37,0.3664800504652263,1
13838,209,4,7,1274.36,0.4133575145876045,1
